subscribers,SUBSCRIPTION_DATE,NB_SUBSCRIPTION,USAGE_DATE,usage_Type,Destination,Amount_DZD,Amount_data_DZD,Volume_Data_KB,Volume_KB_SC_Nbr,Nb_USAGE
9860,2023-01-19,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,3150.0,1
9860,2023-01-19,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,45.0,45
9862,2022-12-12,1,2022-12-31,DATA,DATA,0.0,0.0,4374742.82,4374742.82,297
9862,2022-12-12,1,2022-12-31,VOICE,OFF-NET,94.81,0.0,0.0,7470.0,71
9862,2022-12-12,1,2022-12-31,VOICE,ON-NET,4.99,0.0,0.0,23040.0,37
9862,2022-12-12,1,2023-01-31,DATA,DATA,0.0,0.0,2974.31,2974.31,44
9864,2023-01-15,1,2023-01-31,DATA,DATA,0.0,0.0,676514.3,676514.3,84
9864,2023-01-15,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,7410.0,40
9864,2023-01-15,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9864,2023-01-15,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,58230.0,287
9864,2023-01-15,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9865,2022-08-18,1,2022-08-31,DATA,DATA,0.0,0.0,29270618.28,29270618.28,660
9865,2022-08-18,1,2022-08-31,VOICE,ON-NET,54.89,0.0,0.0,510.0,15
9865,2022-08-18,1,2022-08-31,VOICE,OFF-NET,134.73,0.0,0.0,1710.0,37
9865,2022-08-18,1,2022-09-30,VOICE,OFF-NET,239.52,0.0,0.0,1440.0,31
9865,2022-08-18,1,2022-09-30,VOICE,FIX,9.98,0.0,0.0,60.0,2
9865,2022-08-18,1,2022-09-30,DATA,DATA,0.0,0.0,7622.12,7622.12,132
9865,2022-08-18,1,2022-09-30,VOICE,ON-NET,389.22,0.0,0.0,2340.0,56
9865,2022-08-18,1,2022-10-31,DATA,DATA,0.0,0.0,1879.51,1879.51,33
9865,2022-08-18,1,2022-10-31,VOICE,ON-NET,229.54,0.0,0.0,1380.0,32
9865,2022-08-18,1,2022-10-31,VOICE,OFF-NET,189.62,0.0,0.0,1140.0,25
9865,2022-08-18,1,2022-11-30,VOICE,ON-NET,508.98,0.0,0.0,3060.0,72
9865,2022-08-18,1,2022-11-30,DATA,DATA,0.0,0.0,2970.39,2970.39,46
9865,2022-08-18,1,2022-11-30,VOICE,OFF-NET,284.43,0.0,0.0,1710.0,30
9865,2022-08-18,1,2022-12-31,VOICE,OFF-NET,74.85,0.0,0.0,450.0,12
9865,2022-08-18,1,2022-12-31,VOICE,ON-NET,339.32,0.0,0.0,2040.0,40
9865,2022-08-18,1,2022-12-31,VOICE,Others,10.0,0.0,0.0,60.0,1
9865,2022-08-18,1,2022-12-31,DATA,DATA,0.0,0.0,263.61,263.61,10
9865,2022-08-18,1,2023-01-31,VOICE,OFF-NET,144.71,0.0,0.0,870.0,22
9865,2022-08-18,1,2023-01-31,DATA,DATA,0.0,0.0,1751.29,1751.29,44
9865,2022-08-18,1,2023-01-31,VOICE,ON-NET,538.92,0.0,0.0,3240.0,66
9865,2022-08-18,1,2023-01-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
9868,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,15180.0,82
9868,2023-01-19,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,52770.0,216
9868,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,36582970.79,36582970.79,785
9868,2023-01-19,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9869,2023-01-22,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9869,2023-01-22,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,12780.0,107
9869,2023-01-22,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,33690.0,104
9869,2023-01-22,1,2023-01-31,DATA,DATA,0.0,0.0,48394872.15,48394872.15,668
9871,2022-11-09,1,2022-11-30,DATA,DATA,0.0,0.0,44349064.58,44349064.58,469
9871,2022-11-09,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,3720.0,60
9871,2022-11-09,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,3870.0,45
9871,2022-11-09,1,2022-11-30,VOICE,Internationnal,0.0,0.0,0.0,3420.0,14
9871,2022-11-09,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,240.0,5
9871,2022-11-09,1,2022-12-31,DATA,DATA,0.0,0.0,4437457.22,4437457.22,90
9871,2022-11-09,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,300.0,2
9873,2022-08-20,1,2022-08-31,SMS,OFF-NET,19.96,0.0,0.0,4.0,4
9873,2022-08-20,1,2022-08-31,VOICE,OFF-NET,169.66,0.0,0.0,3720.0,43
9873,2022-08-20,1,2022-08-31,DATA,DATA,0.0,0.0,9507123.24,9507123.24,178
9873,2022-08-20,1,2022-08-31,VAS,Others,44.0,0.0,0.0,2.0,2
9873,2022-08-20,1,2022-08-31,VOICE,ON-NET,194.61,0.0,0.0,2970.0,37
9873,2022-08-20,1,2022-08-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9873,2022-08-20,1,2022-11-30,DATA,DATA,0.0,0.0,1354.03,1354.03,84
9873,2022-08-20,1,2022-12-31,SMS,OFF-NET,149.7,0.0,0.0,30.0,30
9873,2022-08-20,1,2022-12-31,SMS,Internationnal,14.0,0.0,0.0,1.0,1
9873,2022-08-20,1,2022-12-31,VOICE,ON-NET,34.93,0.0,0.0,210.0,4
9873,2022-08-20,1,2022-12-31,VOICE,OFF-NET,264.47,0.0,0.0,1590.0,17
9873,2022-08-20,1,2022-12-31,VOICE,Others,0.0,0.0,0.0,0.0,5
9873,2022-08-20,1,2022-12-31,DATA,DATA,0.0,0.0,1923.24,1923.24,108
9874,2022-10-20,1,2022-10-31,DATA,DATA,0.0,0.0,13339699.04,13339699.04,543
9874,2022-10-20,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,6450.0,64
9874,2022-10-20,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,12210.0,69
9874,2022-10-20,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,1950.0,3
9874,2022-10-20,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,210.0,4
9874,2022-10-20,1,2022-11-30,DATA,DATA,0.0,0.0,15102.83,15102.83,34
9875,2022-12-09,1,2022-12-31,DATA,DATA,0.0,0.0,30377910.17,30377910.17,729
9875,2022-12-09,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,13530.0,155
9875,2022-12-09,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,18.0,18
9875,2022-12-09,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9875,2022-12-09,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,3510.0,77
9875,2022-12-09,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2550.0,26
9875,2022-12-09,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,600.0,13
9875,2022-12-09,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9875,2022-12-09,1,2023-01-31,DATA,DATA,0.0,0.0,8036213.28,8036213.28,94
9876,2023-01-21,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
9876,2023-01-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,14190.0,221
9876,2023-01-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6810.0,104
9876,2023-01-21,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,360.0,5
9876,2023-01-21,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9876,2023-01-21,1,2023-01-31,DATA,DATA,0.0,0.0,29365704.71,29365704.71,966
9877,2023-01-13,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,12180.0,38
9877,2023-01-13,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,120.0,2
9877,2023-01-13,1,2023-01-31,DATA,DATA,0.0,0.0,25964034.46,25964034.46,1287
9877,2023-01-13,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,720.0,15
9878,2023-01-09,1,2023-01-31,SMS,Others,100.0,0.0,0.0,4.0,4
9878,2023-01-09,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9878,2023-01-09,1,2023-01-31,VOICE,OFF-NET,19.96,0.0,0.0,3210.0,27
9878,2023-01-09,1,2023-01-31,VOICE,ON-NET,64.87,0.0,0.0,6450.0,38
9878,2023-01-09,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,2
9879,2022-08-20,1,2022-08-31,VOICE,ON-NET,0.0,0.0,0.0,3480.0,49
9879,2022-08-20,1,2022-08-31,VAS,Others,22.0,0.0,0.0,1.0,1
9879,2022-08-20,1,2022-08-31,VOICE,OFF-NET,0.0,0.0,0.0,10560.0,77
9879,2022-08-20,1,2022-08-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
9879,2022-08-20,1,2022-08-31,DATA,DATA,0.0,0.0,8185317.66,8185317.66,443
9879,2022-08-20,1,2022-08-31,SMS,OFF-NET,0.0,0.0,0.0,9.0,9
9879,2022-08-20,1,2022-08-31,SMS,Others,30.0,0.0,0.0,1.0,1
9879,2022-08-20,1,2022-09-30,VOICE,OFF-NET,19.96,0.0,0.0,7530.0,88
9879,2022-08-20,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,1560.0,18
9879,2022-08-20,1,2022-09-30,SMS,OFF-NET,0.0,0.0,0.0,3.0,3
9879,2022-08-20,1,2022-09-30,DATA,DATA,0.0,0.0,13069366.87,13069366.87,721
9879,2022-08-20,1,2022-10-31,DATA,DATA,0.0,0.0,21.11,21.11,65
9879,2022-08-20,1,2022-11-30,DATA,DATA,0.0,0.0,12315.89,12315.89,41
9879,2022-08-20,1,2022-12-31,DATA,DATA,0.0,0.0,171.03,171.03,5
9879,2022-08-20,1,2023-01-31,DATA,DATA,0.0,0.0,6.79,6.79,10
9881,2022-09-04,1,2022-09-30,VOICE,ON-NET,69.86,0.0,0.0,5850.0,26
9881,2022-09-04,1,2022-09-30,VOICE,OFF-NET,39.92,0.0,0.0,1080.0,6
9881,2022-09-04,1,2022-10-31,VOICE,ON-NET,84.83,0.0,0.0,510.0,39
9881,2022-09-04,1,2022-10-31,VOICE,OFF-NET,14.97,0.0,0.0,90.0,1
9881,2022-09-04,1,2022-11-30,VOICE,OFF-NET,19.96,0.0,0.0,120.0,2
9881,2022-09-04,1,2022-11-30,VOICE,ON-NET,69.86,0.0,0.0,420.0,11
9881,2022-09-04,1,2022-12-31,VOICE,OFF-NET,49.9,0.0,0.0,300.0,5
9881,2022-09-04,1,2022-12-31,VOICE,ON-NET,114.77,0.0,0.0,690.0,13
9881,2022-09-04,1,2022-12-31,SMS,ON-NET,9.98,0.0,0.0,2.0,2
9881,2022-09-04,1,2022-12-31,VOICE,Others,0.0,0.0,0.0,0.0,1
9881,2022-09-04,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,60.0,1
9881,2022-09-04,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,150.0,5
9882,2023-01-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5310.0,71
9882,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3450.0,33
9882,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,14954.77,14954.77,60
9884,2022-09-15,1,2022-09-30,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9884,2022-09-15,1,2022-09-30,DATA,DATA,0.0,0.0,30151957.42,30151957.42,815
9884,2022-09-15,1,2022-09-30,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9884,2022-09-15,1,2022-09-30,VOICE,FIX,0.0,0.0,0.0,30.0,1
9884,2022-09-15,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,2220.0,42
9884,2022-09-15,1,2022-09-30,VOICE,OFF-NET,0.0,0.0,0.0,31080.0,137
9884,2022-09-15,1,2022-10-31,DATA,DATA,0.0,0.0,4901.16,4901.16,21
9884,2022-09-15,1,2022-11-30,DATA,DATA,0.0,0.0,0.77,0.77,2
9884,2022-09-15,1,2022-12-31,DATA,DATA,0.0,0.0,0.12,0.12,1
9885,2023-01-27,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,30.0,1
9885,2023-01-27,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,18.0,18
9885,2023-01-27,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,379.0,379
9885,2023-01-27,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,7770.0,62
9885,2023-01-27,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,105330.0,677
9885,2023-01-27,1,2023-01-31,DATA,DATA,0.0,0.0,2158722.85,2158722.85,117
9887,2023-01-08,1,2023-01-31,DATA,DATA,0.0,0.0,19293554.9,19293554.9,774
9887,2023-01-08,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5130.0,32
9887,2023-01-08,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,240.0,1
9887,2023-01-08,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,12960.0,110
9888,2022-12-26,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,18510.0,197
9888,2022-12-26,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9888,2022-12-26,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,174960.0,484
9888,2022-12-26,1,2022-12-31,DATA,DATA,0.0,0.0,43298617.7,43298617.7,1036
9888,2022-12-26,1,2023-01-31,DATA,DATA,0.0,0.0,18506.29,18506.29,92
9888,2022-12-26,1,2023-01-31,VOICE,ON-NET,9.98,0.0,0.0,60.0,46
9890,2022-09-16,1,2022-09-30,DATA,DATA,0.0,0.0,3243284.31,3243284.31,453
9890,2022-09-16,1,2022-09-30,VOICE,ON-NET,94.81,0.0,0.0,29670.0,101
9890,2022-09-16,1,2022-09-30,VOICE,FIX,4.99,0.0,0.0,30.0,1
9890,2022-09-16,1,2022-09-30,SMS,ON-NET,4.99,0.0,0.0,4.0,4
9890,2022-09-16,1,2022-09-30,VOICE,OFF-NET,139.72,0.0,0.0,5340.0,39
9890,2022-09-16,1,2022-10-31,VOICE,OFF-NET,9.98,0.0,0.0,60.0,2
9890,2022-09-16,1,2022-10-31,DATA,DATA,0.0,0.0,2.66,2.66,10
9890,2022-09-16,1,2022-10-31,VOICE,ON-NET,34.93,0.0,0.0,210.0,4
9890,2022-09-16,1,2022-10-31,SMS,Internationnal,14.0,0.0,0.0,1.0,1
9890,2022-09-16,1,2022-11-30,SMS,ON-NET,4.99,0.0,0.0,1.0,1
9890,2022-09-16,1,2022-11-30,DATA,DATA,0.0,0.0,0.77,0.77,6
9890,2022-09-16,1,2022-11-30,VOICE,OFF-NET,24.95,0.0,0.0,150.0,3
9890,2022-09-16,1,2022-11-30,VOICE,ON-NET,9.98,0.0,0.0,60.0,2
9890,2022-09-16,1,2022-11-30,VOICE,FIX,4.99,0.0,0.0,30.0,1
9890,2022-09-16,1,2022-11-30,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
9890,2022-09-16,1,2022-12-31,VOICE,ON-NET,144.71,0.0,0.0,870.0,17
9890,2022-09-16,1,2022-12-31,DATA,DATA,0.0,0.0,444921.01,444921.01,64
9890,2022-09-16,1,2022-12-31,VOICE,OFF-NET,114.77,0.0,0.0,690.0,16
9890,2022-09-16,1,2022-12-31,SMS,ON-NET,9.98,0.0,0.0,2.0,2
9890,2022-09-16,1,2023-01-31,SMS,ON-NET,9.98,0.0,0.0,2.0,2
9890,2022-09-16,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
9890,2022-09-16,1,2023-01-31,VOICE,ON-NET,59.88,0.0,0.0,360.0,8
9891,2023-01-20,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,1020.0,9
9891,2023-01-20,1,2023-01-31,VOICE,OFF-NET,64.87,0.0,0.0,1230.0,21
9891,2023-01-20,1,2023-01-31,DATA,DATA,0.0,0.0,58467092.99,58467092.99,769
9891,2023-01-20,1,2023-01-31,SMS,Others,100.0,0.0,0.0,1.0,1
9891,2023-01-20,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,10380.0,101
9892,2023-01-07,1,2023-01-31,DATA,DATA,0.0,0.0,44422603.17,44422603.17,1136
9892,2023-01-07,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1830.0,23
9892,2023-01-07,1,2023-01-31,SMS,Others,90.0,0.0,0.0,3.0,3
9892,2023-01-07,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,22620.0,163
9893,2023-01-17,1,2023-01-31,VOICE,ON-NET,44.91,0.0,0.0,7860.0,101
9893,2023-01-17,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9893,2023-01-17,1,2023-01-31,DATA,DATA,0.0,0.0,450.1,450.1,250
9893,2023-01-17,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6630.0,37
9894,2022-11-27,1,2022-11-30,SMS,Others,70.0,0.0,0.0,7.0,7
9894,2022-11-27,1,2022-11-30,SMS,OFF-NET,9.98,0.0,0.0,2.0,2
9894,2022-11-27,1,2022-11-30,VAS,Others,110.0,0.0,0.0,5.0,5
9894,2022-11-27,1,2022-11-30,VOICE,OFF-NET,209.58,0.0,0.0,1830.0,16
9894,2022-11-27,1,2022-11-30,SMS,ON-NET,44.91,0.0,0.0,12.0,12
9894,2022-11-27,1,2022-11-30,VOICE,ON-NET,234.53,0.0,0.0,8940.0,61
9894,2022-11-27,1,2022-12-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
9894,2022-11-27,1,2022-12-31,VAS,Others,44.0,0.0,0.0,2.0,2
9894,2022-11-27,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
9894,2022-11-27,1,2022-12-31,SMS,Others,0.0,0.0,0.0,27.0,27
9894,2022-11-27,1,2022-12-31,VOICE,ON-NET,79.84,0.0,0.0,600.0,11
9894,2022-11-27,1,2023-01-31,DATA,DATA,0.0,0.0,111.57,111.57,1
9894,2022-11-27,1,2023-01-31,SMS,Others,0.0,0.0,0.0,93.0,93
9895,2023-01-22,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,21720.0,138
9895,2023-01-22,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5550.0,74
9896,2023-01-29,1,2023-01-31,DATA,DATA,0.0,0.0,5892787.59,5892787.59,500
9896,2023-01-29,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,3660.0,12
9896,2023-01-29,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9896,2023-01-29,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,12150.0,16
9897,2022-12-11,1,2022-12-31,SMS,Internationnal,0.0,0.0,0.0,2.0,2
9897,2022-12-11,1,2022-12-31,VOICE,Internationnal,0.0,0.0,0.0,750.0,7
9897,2022-12-11,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,53.0,53
9897,2022-12-11,1,2022-12-31,DATA,DATA,0.0,0.0,9900601.72,9900601.72,960
9897,2022-12-11,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,33870.0,208
9897,2022-12-11,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,150.0,3
9897,2022-12-11,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,10710.0,70
9897,2022-12-11,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,36.0,36
9897,2022-12-11,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,66750.0,121
9897,2022-12-11,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,11.0,11
9897,2022-12-11,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,7.0,7
9897,2022-12-11,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1620.0,22
9897,2022-12-11,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,60.0,2
9897,2022-12-11,1,2023-01-31,DATA,DATA,0.0,0.0,2876450.31,2876450.31,264
9898,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,13048988.33,13048988.33,134
9898,2023-01-12,1,2023-01-31,SMS,Others,600.0,0.0,0.0,42.0,42
9898,2023-01-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2100.0,8
9898,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,6900.0,134
9899,2022-09-25,1,2022-09-30,VOICE,ON-NET,124.75,0.0,0.0,14820.0,127
9899,2022-09-25,1,2022-09-30,DATA,DATA,0.0,0.0,33213155.45,33213155.45,1144
9899,2022-09-25,1,2022-09-30,VOICE,OFF-NET,74.85,0.0,0.0,11640.0,112
9899,2022-09-25,1,2022-10-31,DATA,DATA,0.0,0.0,4981422.15,4981422.15,315
9899,2022-09-25,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,13380.0,151
9899,2022-09-25,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,12150.0,100
9900,2023-01-22,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,16440.0,63
9900,2023-01-22,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,6.0,6
9900,2023-01-22,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,23850.0,99
9900,2023-01-22,1,2023-01-31,DATA,DATA,0.0,0.0,48760988.75,48760988.75,635
9901,2022-10-22,1,2022-10-31,VAS,Others,44.0,0.0,0.0,2.0,2
9901,2022-10-22,1,2022-10-31,VOICE,OFF-NET,64.87,0.0,0.0,510.0,7
9901,2022-10-22,1,2022-10-31,VOICE,ON-NET,99.8,0.0,0.0,12030.0,42
9901,2022-10-22,1,2022-10-31,SMS,ON-NET,9.98,0.0,0.0,3.0,3
9901,2022-10-22,1,2022-11-30,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
9901,2022-10-22,1,2022-11-30,DATA,DATA,0.0,0.0,22.21,22.21,2
9902,2023-01-23,1,2023-01-31,VOICE,ON-NET,34.93,0.0,0.0,1440.0,13
9902,2023-01-23,1,2023-01-31,SMS,Others,470.0,0.0,0.0,11.0,11
9902,2023-01-23,1,2023-01-31,SMS,ON-NET,14.97,0.0,0.0,4.0,4
9902,2023-01-23,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,60.0,1
9902,2023-01-23,1,2023-01-31,VAS,Others,134.0,0.0,0.0,5.0,5
9902,2023-01-23,1,2023-01-31,DATA,DATA,0.0,0.0,16305981.88,16305981.88,779
9904,2022-11-11,1,2022-11-30,VOICE,ON-NET,434.13,0.0,0.0,2670.0,56
9904,2022-11-11,1,2022-11-30,DATA,DATA,0.0,0.0,227906.86,227906.86,43
9904,2022-11-11,1,2022-11-30,VOICE,OFF-NET,134.73,0.0,0.0,810.0,17
9904,2022-11-11,1,2022-12-31,VOICE,OFF-NET,79.84,0.0,0.0,480.0,8
9904,2022-11-11,1,2022-12-31,DATA,DATA,0.0,0.0,0.24,0.24,1
9904,2022-11-11,1,2022-12-31,VOICE,ON-NET,119.76,0.0,0.0,720.0,12
9904,2022-11-11,1,2023-01-31,VOICE,OFF-NET,269.46,0.0,0.0,1620.0,29
9904,2022-11-11,1,2023-01-31,VOICE,ON-NET,397.26,0.0,0.0,2340.0,45
9904,2022-11-11,1,2023-01-31,DATA,DATA,0.0,0.0,0.56,0.56,2
9906,2022-12-27,1,2022-12-31,DATA,DATA,0.0,0.0,22295698.22,22295698.22,534
9906,2022-12-27,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,11850.0,92
9906,2022-12-27,1,2022-12-31,SMS,Others,0.0,0.0,0.0,93.0,93
9906,2022-12-27,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,780.0,18
9906,2022-12-27,1,2022-12-31,VOICE,Others,0.0,0.0,0.0,0.0,1
9906,2022-12-27,1,2023-01-31,DATA,DATA,0.0,0.0,31525774.61,31525774.61,532
9906,2022-12-27,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9906,2022-12-27,1,2023-01-31,SMS,Others,0.0,0.0,0.0,93.0,93
9906,2022-12-27,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10200.0,71
9906,2022-12-27,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3360.0,16
9909,2022-09-29,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,120.0,1
9909,2022-09-29,1,2022-10-31,DATA,DATA,0.0,0.0,16.08,16.08,6
9915,2023-01-16,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,3000.0,44
9915,2023-01-16,1,2023-01-31,DATA,DATA,0.0,0.0,1071838.56,1071838.56,88
9915,2023-01-16,1,2023-01-31,VAS,Others,44.0,0.0,0.0,2.0,2
9915,2023-01-16,1,2023-01-31,VOICE,OFF-NET,19.96,0.0,0.0,1320.0,16
9915,2023-01-16,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,7.0,7
9916,2023-01-27,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,26460.0,292
9916,2023-01-27,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9916,2023-01-27,1,2023-01-31,VAS,Others,44.0,0.0,0.0,2.0,2
9916,2023-01-27,1,2023-01-31,VOICE,OFF-NET,69.86,0.0,0.0,10800.0,165
9916,2023-01-27,1,2023-01-31,DATA,DATA,0.0,0.0,17169090.25,17169090.25,813
9918,2023-01-30,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,12240.0,40
9918,2023-01-30,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,5040.0,18
9920,2023-01-10,1,2023-01-31,DATA,DATA,0.0,0.0,30592575.98,30592575.98,731
9920,2023-01-10,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8820.0,99
9920,2023-01-10,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3030.0,47
9920,2023-01-10,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,4.0,4
9922,2023-01-04,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10980.0,135
9922,2023-01-04,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,12510.0,126
9922,2023-01-04,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9922,2023-01-04,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9922,2023-01-04,1,2023-01-31,DATA,DATA,0.0,0.0,27295561.27,27295561.27,853
9922,2023-01-04,1,2023-01-31,SMS,Others,0.0,0.0,0.0,62.0,62
9925,2023-01-23,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,8.0,8
9925,2023-01-23,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,14460.0,22
9925,2023-01-23,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,86460.0,357
9925,2023-01-23,1,2023-01-31,DATA,DATA,0.0,0.0,46113503.95,46113503.95,2706
9928,2022-11-07,1,2022-11-30,DATA,DATA,0.0,0.0,26271294.4,26271294.4,861
9928,2022-11-07,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,5370.0,99
9928,2022-11-07,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,3150.0,51
